Unnamed: 0,key,sentences,,,,,,,,human query+ features,only feature,only human query,without fintuning,,,,,chart,hardness,table_name,vegalite_spec
759,619@x_name@ASC,What’s the minimum salary in each department?,,,,,,,,1,1,1,1,,,,,Bar,Easy,instructor,"{""$schema"": ""https://vega.github.io/schema/vega-lite/v6.json"", ""description"": ""Vega-Lite chart for key 619@x_name@ASC"", ""data"": {""values"": [{""dept_name"": ""Accounting"", ""min_salary_"": 32241.56}, {""dept_name"": ""Astronomy"", ""min_salary_"": 79070.08}, {""dept_name"": ""Athletics"", ""min_salary_"": 50482.03}, {""dept_name"": ""Biology"", ""min_salary_"": 45538.32}, {""dept_name"": ""Comp. Sci."", ""min_salary_"": 80797.83}, {""dept_name"": ""Cybernetics"", ""min_salary_"": 79866.95}, {""dept_name"": ""Elec. Eng."", ""min_salary_"": 34272.67}, {""dept_name"": ""English"", ""min_salary_"": 35023.18}, {""dept_name"": ""Finance"", ""min_salary_"": 105311.38}, {""dept_name"": ""Geology"", ""min_salary_"": 99382.59}, {""dept_name"": ""Languages"", ""min_salary_"": 32570.5}, {""dept_name"": ""Marketing"", ""min_salary_"": 43770.36}, {""dept_name"": ""Mech. Eng."", ""min_salary_"": 51647.57}, {""dept_name"": ""Physics"", ""min_salary_"": 108011.81}, {""dept_name"": ""Pol. Sci."", ""min_salary_"": 87549.8}, {""dept_name"": ""Psychology"", ""min_salary_"": 59706.49}, {""dept_name"": ""Statistics"", ""min_salary_"": 45310.53}]}, ""mark"": ""bar"", ""encoding"": {""x"": {""field"": ""dept_name"", ""type"": ""nominal""}, ""y"": {""field"": ""min_salary_"", ""type"": ""quantitative""}}}"
763,627@y_name@DESC,What’s the average salary for each department?,,,,,,,,1,1,1,1,,,,,Bar,Medium,instructor,"{""$schema"": ""https://vega.github.io/schema/vega-lite/v6.json"", ""description"": ""Vega-Lite chart for key 627@y_name@DESC"", ""data"": {""values"": [{""dept_name"": ""Physics"", ""AVG_salary_"": 114576.9}, {""dept_name"": ""Finance"", ""AVG_salary_"": 105311.38}, {""dept_name"": ""Pol. Sci."", ""AVG_salary_"": 100053.07333333332}, {""dept_name"": ""Geology"", ""AVG_salary_"": 99382.59}, {""dept_name"": ""Comp. Sci."", ""AVG_salary_"": 98133.47}, {""dept_name"": ""Cybernetics"", ""AVG_salary_"": 96346.5675}, {""dept_name"": ""Marketing"", ""AVG_salary_"": 84097.4375}, {""dept_name"": ""Mech. Eng."", ""AVG_salary_"": 79813.02}, {""dept_name"": ""Astronomy"", ""AVG_salary_"": 79070.08}, {""dept_name"": ""Athletics"", ""AVG_salary_"": 77098.198}, {""dept_name"": ""Elec. Eng."", ""AVG_salary_"": 74162.73999999999}, {""dept_name"": ""English"", ""AVG_salary_"": 72089.04999999999}, {""dept_name"": ""Statistics"", ""AVG_salary_"": 67795.44166666667}, {""dept_name"": ""Biology"", ""AVG_salary_"": 61287.25}, {""dept_name"": ""Psychology"", ""AVG_salary_"": 61143.05}, {""dept_name"": ""Languages"", ""AVG_salary_"": 57421.85666666667}, {""dept_name"": ""Accounting"", ""AVG_salary_"": 48716.5925}]}, ""mark"": ""bar"", ""encoding"": {""x"": {""field"": ""dept_name"", ""type"": ""nominal""}, ""y"": {""field"": ""AVG_salary_"", ""type"": ""quantitative""}}}"
764,630@y_name@DESC,What’s the count of instructors per department?,,,,,,,,1,1,1,1,,,,,Bar,Medium,department,"{""$schema"": ""https://vega.github.io/schema/vega-lite/v6.json"", ""description"": ""Vega-Lite chart for key 630@y_name@DESC"", ""data"": {""values"": [{""dept_name"": ""Statistics"", ""count_DISTINCT_T3_id_"": 6}, {""dept_name"": ""Athletics"", ""count_DISTINCT_T3_id_"": 5}, {""dept_name"": ""Marketing"", ""count_DISTINCT_T3_id_"": 4}, {""dept_name"": ""English"", ""count_DISTINCT_T3_id_"": 4}, {""dept_name"": ""Elec. Eng."", ""count_DISTINCT_T3_id_"": 4}, {""dept_name"": ""Cybernetics"", ""count_DISTINCT_T3_id_"": 4}, {""dept_name"": ""Accounting"", ""count_DISTINCT_T3_id_"": 4}, {""dept_name"": ""Pol. Sci."", ""count_DISTINCT_T3_id_"": 3}, {""dept_name"": ""Languages"", ""count_DISTINCT_T3_id_"": 3}, {""dept_name"": ""Psychology"", ""count_DISTINCT_T3_id_"": 2}, {""dept_name"": ""Physics"", ""count_DISTINCT_T3_id_"": 2}, {""dept_name"": ""Mech. Eng."", ""count_DISTINCT_T3_id_"": 2}, {""dept_name"": ""Comp. Sci."", ""count_DISTINCT_T3_id_"": 2}, {""dept_name"": ""Biology"", ""count_DISTINCT_T3_id_"": 2}, {""dept_name"": ""Geology"", ""count_DISTINCT_T3_id_"": 1}, {""dept_name"": ""Finance"", ""count_DISTINCT_T3_id_"": 1}, {""dept_name"": ""Astronomy"", ""count_DISTINCT_T3_id_"": 1}]}, ""mark"": ""bar"", ""encoding"": {""x"": {""field"": ""dept_name"", ""type"": ""nominal""}, ""y"": {""field"": ""count_DISTINCT_T3_id_"", ""type"": ""quantitative""}}}"
765,633@y_name@DESC,What’s the average number of credits for courses that have more than one prerequisite in each department?,,,,,,,,1,1,1,1,,,,,Bar,Hard,course,"{""$schema"": ""https://vega.github.io/schema/vega-lite/v6.json"", ""description"": ""Vega-Lite chart for key 633@y_name@DESC"", ""data"": {""values"": [{""dept_name"": ""Pol. Sci."", ""AVG_credits_"": 4.0}, {""dept_name"": ""Comp. Sci."", ""AVG_credits_"": 4.0}, {""dept_name"": ""Astronomy"", ""AVG_credits_"": 4.0}, {""dept_name"": ""Finance"", ""AVG_credits_"": 3.8}, {""dept_name"": ""Physics"", ""AVG_credits_"": 3.75}, {""dept_name"": ""Civil Eng."", ""AVG_credits_"": 3.5714285714285716}, {""dept_name"": ""English"", ""AVG_credits_"": 3.5}, {""dept_name"": ""Elec. Eng."", ""AVG_credits_"": 3.5}, {""dept_name"": ""Biology"", ""AVG_credits_"": 3.4}, {""dept_name"": ""Math"", ""AVG_credits_"": 3.3333333333333335}, {""dept_name"": ""Cybernetics"", ""AVG_credits_"": 3.3333333333333335}, {""dept_name"": ""Athletics"", ""AVG_credits_"": 3.3333333333333335}, {""dept_name"": ""Statistics"", ""AVG_credits_"": 3.25}, {""dept_name"": ""Mech. Eng."", ""AVG_credits_"": 3.2222222222222223}, {""dept_name"": ""Marketing"", ""AVG_credits_"": 3.2}, {""dept_name"": ""Geology"", ""AVG_credits_"": 3.2}, {""dept_name"": ""Psychology"", ""AVG_credits_"": 3.111111111111111}, {""dept_name"": ""History"", ""AVG_credits_"": 3.0}, {""dept_name"": ""Accounting"", ""AVG_credits_"": 3.0}]}, ""mark"": ""bar"", ""encoding"": {""x"": {""field"": ""dept_name"", ""type"": ""nominal""}, ""y"": {""field"": ""AVG_credits_"", ""type"": ""quantitative""}}}"
766,636@y_name@DESC,What’s the average number of credits for courses that have more than one prerequisite?,,,,,,,,1,1,1,1,,,,,Bar,Hard,course,"{""$schema"": ""https://vega.github.io/schema/vega-lite/v6.json"", ""description"": ""Vega-Lite chart for key 636@y_name@DESC"", ""data"": {""values"": [{""title"": ""World History"", ""AVG_credits_"": 4}, {""title"": ""Groups and Rings"", ""AVG_credits_"": 4}, {""title"": ""Game Programming"", ""AVG_credits_"": 4}, {""title"": ""Embedded Systems"", ""AVG_credits_"": 4}, {""title"": ""International Practicum"", ""AVG_credits_"": 3.5}, {""title"": ""Rock and Roll"", ""AVG_credits_"": 3}, {""title"": ""Ponzi Schemes"", ""AVG_credits_"": 3}, {""title"": ""Operating Systems"", ""AVG_credits_"": 3}, {""title"": ""Immunology"", ""AVG_credits_"": 3}, {""title"": ""Graph Theory"", ""AVG_credits_"": 3}, {""title"": ""Fiction Writing"", ""AVG_credits_"": 3}, {""title"": ""Electron Microscopy"", ""AVG_credits_"": 3}, {""title"": ""Elastic Structures"", ""AVG_credits_"": 3}, {""title"": ""Differential Geometry"", ""AVG_credits_"": 3}, {""title"": ""Cat Herding"", ""AVG_credits_"": 3}, {""title"": ""Aquatic Chemistry"", ""AVG_credits_"": 3}]}, ""mark"": ""bar"", ""encoding"": {""x"": {""field"": ""title"", ""type"": ""nominal""}, ""y"": {""field"": ""AVG_credits_"", ""type"": ""quantitative""}}}"
770,648@x_name@ASC,"How many courses are offered each year, broken down by semester ?",,,,,,,,1,1,1,1,,,,,Grouping Line,Extra Hard,college_2,"{""$schema"": ""https://vega.github.io/schema/vega-lite/v6.json"", ""description"": ""Vega-Lite chart for key 648@x_name@ASC"", ""data"": {""values"": [{""classify"": ""Fall"", ""year"": ""2001"", ""count_"": 2}, {""classify"": ""Fall"", ""year"": ""2002"", ""count_"": 9}, {""classify"": ""Fall"", ""year"": ""2003"", ""count_"": 6}, {""classify"": ""Fall"", ""year"": ""2004"", ""count_"": 3}, {""classify"": ""Fall"", ""year"": ""2005"", ""count_"": 4}, {""classify"": ""Fall"", ""year"": ""2006"", ""count_"": 8}, {""classify"": ""Fall"", ""year"": ""2007"", ""count_"": 6}, {""classify"": ""Fall"", ""year"": ""2008"", ""count_"": 1}, {""classify"": ""Fall"", ""year"": ""2009"", ""count_"": 7}, {""classify"": ""Fall"", ""year"": ""2010"", ""count_"": 5}, {""classify"": ""Spring"", ""year"": ""2001"", ""count_"": 3}, {""classify"": ""Spring"", ""year"": ""2002"", ""count_"": 4}, {""classify"": ""Spring"", ""year"": ""2003"", ""count_"": 6}, {""classify"": ""Spring"", ""year"": ""2004"", ""count_"": 4}, {""classify"": ""Spring"", ""year"": ""2005"", ""count_"": 4}, {""classify"": ""Spring"", ""year"": ""2006"", ""count_"": 5}, {""classify"": ""Spring"", ""year"": ""2007"", ""count_"": 6}, {""classify"": ""Spring"", ""year"": ""2008"", ""count_"": 9}, {""classify"": ""Spring"", ""year"": ""2009"", ""count_"": 2}, {""classify"": ""Spring"", ""year"": ""2010"", ""count_"": 6}]}, ""mark"": ""line"", ""encoding"": {""x"": {""field"": ""year"", ""type"": ""nominal""}, ""y"": {""field"": ""count_"", ""type"": ""quantitative""}, ""color"": {""field"": ""classify"", ""type"": ""nominal""}}}"
771,652@x_name@DESC,How many courses did each instructor teach in 2008?,,,,,,,,1,1,1,0,,,,,Bar,Extra Hard,course,"{""$schema"": ""https://vega.github.io/schema/vega-lite/v6.json"", ""description"": ""Vega-Lite chart for key 652@x_name@DESC"", ""data"": {""values"": [{""name"": ""Ullman "", ""COUNT_name_"": 1}, {""name"": ""Mingoz"", ""COUNT_name_"": 2}, {""name"": ""Mahmoud"", ""COUNT_name_"": 1}, {""name"": ""Jaekel"", ""COUNT_name_"": 1}, {""name"": ""Dale"", ""COUNT_name_"": 2}, {""name"": ""DAgostino"", ""COUNT_name_"": 2}, {""name"": ""Bietzk"", ""COUNT_name_"": 1}]}, ""mark"": ""bar"", ""encoding"": {""x"": {""field"": ""name"", ""type"": ""nominal""}, ""y"": {""field"": ""COUNT_name_"", ""type"": ""quantitative""}}}"
772,653@x_name@DESC,What’s the count of instructors for each course in 2008t?,,,,,,,,1,1,1,1,,,,,Bar,Extra Hard,course,"{""$schema"": ""https://vega.github.io/schema/vega-lite/v6.json"", ""description"": ""Vega-Lite chart for key 653@x_name@DESC"", ""data"": {""values"": [{""title"": ""World History"", ""COUNT_title_"": 1}, {""title"": ""Transaction Processing"", ""COUNT_title_"": 1}, {""title"": ""Surfing"", ""COUNT_title_"": 1}, {""title"": ""Race Car Driving"", ""COUNT_title_"": 1}, {""title"": ""Networking"", ""COUNT_title_"": 1}, {""title"": ""Marine Mammals"", ""COUNT_title_"": 1}, {""title"": ""Embedded Systems"", ""COUNT_title_"": 1}, {""title"": ""Elastic Structures"", ""COUNT_title_"": 2}, {""title"": ""Animal Behavior"", ""COUNT_title_"": 1}]}, ""mark"": ""bar"", ""encoding"": {""x"": {""field"": ""title"", ""type"": ""nominal""}, ""y"": {""field"": ""COUNT_title_"", ""type"": ""quantitative""}}}"
773,654@x_name@DESC,What’s the total number of students per department?,,,,,,,,1,1,1,1,,,,,Bar,Medium,student,"{""$schema"": ""https://vega.github.io/schema/vega-lite/v6.json"", ""description"": ""Vega-Lite chart for key 654@x_name@DESC"", ""data"": {""values"": [{""dept_name"": ""Statistics"", ""count_"": 85}, {""dept_name"": ""Psychology"", ""count_"": 100}, {""dept_name"": ""Pol. Sci."", ""count_"": 109}, {""dept_name"": ""Physics"", ""count_"": 96}, {""dept_name"": ""Mech. Eng."", ""count_"": 105}, {""dept_name"": ""Math"", ""count_"": 91}, {""dept_name"": ""Marketing"", ""count_"": 85}, {""dept_name"": ""Languages"", ""count_"": 119}, {""dept_name"": ""History"", ""count_"": 117}, {""dept_name"": ""Geology"", ""count_"": 92}, {""dept_name"": ""Finance"", ""count_"": 97}, {""dept_name"": ""English"", ""count_"": 95}, {""dept_name"": ""Elec. Eng."", ""count_"": 98}, {""dept_name"": ""Cybernetics"", ""count_"": 86}, {""dept_name"": ""Comp. Sci."", ""count_"": 108}, {""dept_name"": ""Civil Eng."", ""count_"": 120}, {""dept_name"": ""Biology"", ""count_"": 100}, {""dept_name"": ""Athletics"", ""count_"": 92}, {""dept_name"": ""Astronomy"", ""count_"": 106}, {""dept_name"": ""Accounting"", ""count_"": 99}]}, ""mark"": ""bar"", ""encoding"": {""x"": {""field"": ""dept_name"", ""type"": ""nominal""}, ""y"": {""field"": ""count_"", ""type"": ""quantitative""}}}"
774,655@x_name@DESC,"Which departments have budgets above the average, and what are their names and budget amounts?",,,,,,,,1,1,1,1,,,,,Bar,Medium,department,"{""$schema"": ""https://vega.github.io/schema/vega-lite/v6.json"", ""description"": ""Vega-Lite chart for key 655@x_name@DESC"", ""data"": {""values"": [{""dept_name"": ""Psychology"", ""budget"": 848175.04}, {""dept_name"": ""Pol. Sci."", ""budget"": 573745.09}, {""dept_name"": ""Physics"", ""budget"": 942162.76}, {""dept_name"": ""Math"", ""budget"": 777605.11}, {""dept_name"": ""Languages"", ""budget"": 601283.6}, {""dept_name"": ""History"", ""budget"": 699140.86}, {""dept_name"": ""Finance"", ""budget"": 866831.75}, {""dept_name"": ""English"", ""budget"": 611042.66}, {""dept_name"": ""Cybernetics"", ""budget"": 794541.46}, {""dept_name"": ""Biology"", ""budget"": 647610.55}, {""dept_name"": ""Athletics"", ""budget"": 734550.7}, {""dept_name"": ""Astronomy"", ""budget"": 617253.94}]}, ""mark"": ""bar"", ""encoding"": {""x"": {""field"": ""dept_name"", ""type"": ""nominal""}, ""y"": {""field"": ""budget"", ""type"": ""quantitative""}}}"
775,657@y_name@ASC,"Which departments have budgets above the average for each building, and how many there are in total?",,,,,,,,1,1,1,1,,,,,Bar,Hard,department,"{""$schema"": ""https://vega.github.io/schema/vega-lite/v6.json"", ""description"": ""Vega-Lite chart for key 657@y_name@ASC"", ""data"": {""values"": [{""building"": ""Brodhead"", ""COUNT_building_"": 1}, {""building"": ""Bronfman"", ""COUNT_building_"": 1}, {""building"": ""Linderman"", ""COUNT_building_"": 1}, {""building"": ""Mercer"", ""COUNT_building_"": 1}, {""building"": ""Palmer"", ""COUNT_building_"": 1}, {""building"": ""Thompson"", ""COUNT_building_"": 1}, {""building"": ""Whitman"", ""COUNT_building_"": 1}, {""building"": ""Wrigley"", ""COUNT_building_"": 1}, {""building"": ""Candlestick"", ""COUNT_building_"": 2}, {""building"": ""Taylor"", ""COUNT_building_"": 2}]}, ""mark"": ""bar"", ""encoding"": {""x"": {""field"": ""building"", ""type"": ""nominal""}, ""y"": {""field"": ""COUNT_building_"", ""type"": ""quantitative""}}}"
776,713@y_name@DESC,Could you list each teacher with the count of courses they teach?,,,,,,,,1,1,1,1,,,,,Bar,Hard,course_arrange,"{""$schema"": ""https://vega.github.io/schema/vega-lite/v6.json"", ""description"": ""Vega-Lite chart for key 713@y_name@DESC"", ""data"": {""values"": [{""Name"": ""Anne Walker"", ""COUNT_"": 2}, {""Name"": ""Vicente Carretero"", ""COUNT_"": 1}, {""Name"": ""Lucy Wong"", ""COUNT_"": 1}, {""Name"": ""Kearsley Brown"", ""COUNT_"": 1}, {""Name"": ""Gustaaf Deloor"", ""COUNT_"": 1}]}, ""mark"": ""bar"", ""encoding"": {""x"": {""field"": ""Name"", ""type"": ""nominal""}, ""y"": {""field"": ""COUNT_"", ""type"": ""quantitative""}}}"
777,715@y_name@DESC,What’s the number of courses each teacher teaches?,,,,,,,,1,1,1,1,,,,,Bar,Hard,course_arrange,"{""$schema"": ""https://vega.github.io/schema/vega-lite/v6.json"", ""description"": ""Vega-Lite chart for key 715@y_name@DESC"", ""data"": {""values"": [{""Name"": ""Anne Walker"", ""COUNT_Name_"": 2}, {""Name"": ""Vicente Carretero"", ""COUNT_Name_"": 1}, {""Name"": ""Lucy Wong"", ""COUNT_Name_"": 1}, {""Name"": ""Kearsley Brown"", ""COUNT_Name_"": 1}, {""Name"": ""Gustaaf Deloor"", ""COUNT_Name_"": 1}]}, ""mark"": ""bar"", ""encoding"": {""x"": {""field"": ""Name"", ""type"": ""nominal""}, ""y"": {""field"": ""COUNT_Name_"", ""type"": ""quantitative""}}}"
778,719@x_name@DESC,How many courses does each teacher teach?,,,,,,,,1,1,1,1,,,,,Bar,Hard,course_arrange,"{""$schema"": ""https://vega.github.io/schema/vega-lite/v6.json"", ""description"": ""Vega-Lite chart for key 719@x_name@DESC"", ""data"": {""values"": [{""Name"": ""Vicente Carretero"", ""COUNT_Name_"": 1}, {""Name"": ""Lucy Wong"", ""COUNT_Name_"": 1}, {""Name"": ""Kearsley Brown"", ""COUNT_Name_"": 1}, {""Name"": ""Gustaaf Deloor"", ""COUNT_Name_"": 1}, {""Name"": ""Anne Walker"", ""COUNT_Name_"": 2}]}, ""mark"": ""bar"", ""encoding"": {""x"": {""field"": ""Name"", ""type"": ""nominal""}, ""y"": {""field"": ""COUNT_Name_"", ""type"": ""quantitative""}}}"
779,380@x_name@ASC,Could you show a chart of the average height for each sex?,,,,,,,,1,1,1,1,,,,,Bar,Medium,people,"{""$schema"": ""https://vega.github.io/schema/vega-lite/v6.json"", ""description"": ""Vega-Lite chart for key 380@x_name@ASC"", ""data"": {""values"": [{""Sex"": ""F"", ""AVG_Height_"": 197.5}, {""Sex"": ""M"", ""AVG_Height_"": 195.14285714285714}]}, ""mark"": ""bar"", ""encoding"": {""x"": {""field"": ""Sex"", ""type"": ""nominal""}, ""y"": {""field"": ""AVG_Height_"", ""type"": ""quantitative""}}}"
780,383@x_name@ASC,Could you show a chart of the average weight for each sex?,,,,,,,,1,1,1,1,,,,,Bar,Medium,people,"{""$schema"": ""https://vega.github.io/schema/vega-lite/v6.json"", ""description"": ""Vega-Lite chart for key 383@x_name@ASC"", ""data"": {""values"": [{""Sex"": ""F"", ""AVG_Weight_"": 92}, {""Sex"": ""M"", ""AVG_Weight_"": 86.71428571428571}]}, ""mark"": ""bar"", ""encoding"": {""x"": {""field"": ""Sex"", ""type"": ""nominal""}, ""y"": {""field"": ""AVG_Weight_"", ""type"": ""quantitative""}}}"
781,394@y_name@DESC,Could you show a chart comparing heights for each name?,,,,,,,,1,1,1,1,,,,,Bar,Easy,people,"{""$schema"": ""https://vega.github.io/schema/vega-lite/v6.json"", ""description"": ""Vega-Lite chart for key 394@y_name@DESC"", ""data"": {""values"": [{""Name"": ""Laurent Capet"", ""Height"": 202}, {""Name"": ""Stéphane Antiga"", ""Height"": 200}, {""Name"": ""Dominique Daquin"", ""Height"": 197}, {""Name"": ""Vincent Montméat"", ""Height"": 196}, {""Name"": ""Guillaume Samica"", ""Height"": 196}, {""Name"": ""Frantz Granvorka"", ""Height"": 195}, {""Name"": ""Philippe Barça-Cysique"", ""Height"": 194}, {""Name"": ""Loïc De Kergret"", ""Height"": 193}, {""Name"": ""Hubert Henno"", ""Height"": 188}]}, ""mark"": ""bar"", ""encoding"": {""x"": {""field"": ""Name"", ""type"": ""nominal""}, ""y"": {""field"": ""Height"", ""type"": ""quantitative""}}}"
782,395@x_name@ASC,Could you display a chart of Name versus Weight?,,,,,,,,1,1,1,1,,,,,Bar,Easy,people,"{""$schema"": ""https://vega.github.io/schema/vega-lite/v6.json"", ""description"": ""Vega-Lite chart for key 395@x_name@ASC"", ""data"": {""values"": [{""Name"": ""Dominique Daquin"", ""Weight"": 85}, {""Name"": ""Frantz Granvorka"", ""Weight"": 90}, {""Name"": ""Guillaume Samica"", ""Weight"": 82}, {""Name"": ""Hubert Henno"", ""Weight"": 83}, {""Name"": ""Laurent Capet"", ""Weight"": 92}, {""Name"": ""Loïc De Kergret"", ""Weight"": 89}, {""Name"": ""Philippe Barça-Cysique"", ""Weight"": 88}, {""Name"": ""Stéphane Antiga"", ""Weight"": 94}, {""Name"": ""Vincent Montméat"", ""Weight"": 88}]}, ""mark"": ""bar"", ""encoding"": {""x"": {""field"": ""Name"", ""type"": ""nominal""}, ""y"": {""field"": ""Weight"", ""type"": ""quantitative""}}}"
783,406@x_name@ASC,What’s the minimum weight for each sex?,,,,,,,,1,1,1,1,,,,,Bar,Easy,people,"{""$schema"": ""https://vega.github.io/schema/vega-lite/v6.json"", ""description"": ""Vega-Lite chart for key 406@x_name@ASC"", ""data"": {""values"": [{""Sex"": ""F"", ""min_weight_"": 90}, {""Sex"": ""M"", ""min_weight_"": 82}]}, ""mark"": ""bar"", ""encoding"": {""x"": {""field"": ""Sex"", ""type"": ""nominal""}, ""y"": {""field"": ""min_weight_"", ""type"": ""quantitative""}}}"
784,723@y_name@ASC,How many employees are in each role?,,,,,,,,1,1,1,1,,,,,Bar,Hard,ROLES,"{""$schema"": ""https://vega.github.io/schema/vega-lite/v6.json"", ""description"": ""Vega-Lite chart for key 723@y_name@ASC"", ""data"": {""values"": [{""role_description"": ""Manager"", ""count_"": 1}, {""role_description"": ""Proof Manager"", ""count_"": 1}, {""role_description"": ""Editor"", ""count_"": 2}, {""role_description"": ""Photo"", ""count_"": 2}]}, ""mark"": ""bar"", ""encoding"": {""x"": {""field"": ""role_description"", ""type"": ""nominal""}, ""y"": {""field"": ""count_"", ""type"": ""quantitative""}}}"
785,725@x_name@DESC,Could you show a chart of the employee count for each roler?,,,,,,,,1,1,1,1,,,,,Bar,Hard,ROLES,"{""$schema"": ""https://vega.github.io/schema/vega-lite/v6.json"", ""description"": ""Vega-Lite chart for key 725@x_name@DESC"", ""data"": {""values"": [{""role_code"": ""PT"", ""count_"": 2}, {""role_code"": ""PR"", ""count_"": 1}, {""role_code"": ""MG"", ""count_"": 1}, {""role_code"": ""ED"", ""count_"": 2}]}, ""mark"": ""bar"", ""encoding"": {""x"": {""field"": ""role_code"", ""type"": ""nominal""}, ""y"": {""field"": ""count_"", ""type"": ""quantitative""}}}"
